utc_timestamp,AT_load_actual_entsoe_transparency,temperature_2m (°C),rain (mm),relative_humidity_2m (%),sunshine_duration (s)
2015-01-16 15:00:00+00:00,8478.0,0.4,0.00,87,3600.00
2015-01-16 16:00:00+00:00,8864.0,-0.2,0.00,91,0.00
2015-01-16 17:00:00+00:00,8547.0,-0.6,0.00,93,0.00
2015-01-16 18:00:00+00:00,8087.0,-0.9,0.00,94,0.00
2015-01-16 19:00:00+00:00,7714.0,-0.4,0.00,93,0.00
2015-01-16 20:00:00+00:00,7449.0,-0.6,0.00,94,0.00
2015-01-16 21:00:00+00:00,7636.0,-0.8,0.00,94,0.00
2015-01-16 22:00:00+00:00,6900.0,-1.0,0.00,94,0.00
2015-01-16 23:00:00+00:00,6626.0,-1.2,0.00,93,0.00
2015-01-17 00:00:00+00:00,6342.0,-1.2,0.00,92,0.00
2015-01-17 01:00:00+00:00,6230.0,-1.1,0.00,91,0.00
2015-01-17 02:00:00+00:00,6071.0,-1.4,0.00,92,0.00
2015-01-17 03:00:00+00:00,5924.0,-2.3,0.00,93,0.00
2015-01-17 04:00:00+00:00,6224.0,-2.9,0.00,93,0.00
2015-01-17 05:00:00+00:00,6447.0,-3.7,0.00,93,0.00
2015-01-17 06:00:00+00:00,7091.0,-3.7,0.00,93,0.00
2015-01-17 07:00:00+00:00,7575.0,-1.0,0.00,93,0.00
2015-01-17 08:00:00+00:00,7904.0,-0.5,0.00,96,0.00
2015-01-17 09:00:00+00:00,8004.0,-0.8,0.00,96,0.00
2015-01-17 10:00:00+00:00,7950.0,-0.5,0.00,96,0.00
2015-01-17 11:00:00+00:00,7569.0,-0.5,0.00,96,0.00
2015-01-17 12:00:00+00:00,7622.0,-0.5,0.00,95,0.00
2015-01-17 13:00:00+00:00,7011.0,0.1,0.00,91,0.00
2015-01-17 14:00:00+00:00,7209.0,0.1,0.00,90,668.23
2015-01-17 15:00:00+00:00,7318.0,-0.3,0.00,93,644.59
2015-01-17 16:00:00+00:00,7341.0,-1.1,0.00,96,0.00
2015-01-17 17:00:00+00:00,7612.0,-1.3,0.00,99,0.00
2015-01-17 18:00:00+00:00,7280.0,-1.5,0.00,98,0.00
2015-01-17 19:00:00+00:00,7294.0,-1.8,0.00,99,0.00
2015-01-17 20:00:00+00:00,7066.0,-2.1,0.00,98,0.00
2015-01-17 21:00:00+00:00,7098.0,-2.4,0.00,98,0.00
2015-01-17 22:00:00+00:00,6791.0,-2.7,0.00,97,0.00
2015-01-17 23:00:00+00:00,6536.0,-3.0,0.00,96,0.00
2015-01-18 00:00:00+00:00,6175.0,-3.4,0.00,97,0.00
2015-01-18 01:00:00+00:00,6069.0,-3.1,0.00,97,0.00
2015-01-18 02:00:00+00:00,5918.0,-3.3,0.00,98,0.00
2015-01-18 03:00:00+00:00,5916.0,-3.5,0.00,97,0.00
2015-01-18 04:00:00+00:00,6111.0,-3.7,0.00,97,0.00
2015-01-18 05:00:00+00:00,6310.0,-3.9,0.00,98,0.00
2015-01-18 06:00:00+00:00,6779.0,-4.1,0.00,97,0.00
2015-01-18 07:00:00+00:00,7125.0,-2.8,0.00,98,0.00
2015-01-18 08:00:00+00:00,7435.0,-2.7,0.00,96,0.00
2015-01-18 09:00:00+00:00,7795.0,-1.8,0.00,89,300.30
2015-01-18 10:00:00+00:00,7888.0,-0.8,0.00,80,3600.00
2015-01-18 11:00:00+00:00,7746.0,-0.8,0.00,76,3600.00
2015-01-18 12:00:00+00:00,7504.0,0.3,0.00,65,3600.00
2015-01-18 13:00:00+00:00,7309.0,0.7,0.00,58,3600.00
2015-01-18 14:00:00+00:00,6994.0,0.8,0.00,60,3600.00
2015-01-18 15:00:00+00:00,7087.0,-0.1,0.00,70,3600.00
2015-01-18 16:00:00+00:00,7534.0,-1.1,0.00,75,2434.20
2015-01-18 17:00:00+00:00,7421.0,-4.1,0.00,83,0.00
2015-01-18 18:00:00+00:00,7422.0,-6.1,0.00,88,0.00
2015-01-18 19:00:00+00:00,7162.0,-7.5,0.00,88,0.00
2015-01-18 20:00:00+00:00,6883.0,-8.3,0.00,88,0.00
2015-01-18 21:00:00+00:00,6910.0,-8.4,0.00,88,0.00
2015-01-18 22:00:00+00:00,7094.0,-8.3,0.00,89,0.00
2015-01-18 23:00:00+00:00,6131.0,-8.4,0.00,91,0.00
2015-01-19 00:00:00+00:00,5824.0,-8.6,0.00,92,0.00
2015-01-19 01:00:00+00:00,5472.0,-9.1,0.00,91,0.00
2015-01-19 02:00:00+00:00,5304.0,-9.6,0.00,92,0.00
2015-01-19 03:00:00+00:00,5580.0,-10.0,0.00,92,0.00
2015-01-19 04:00:00+00:00,5738.0,-10.5,0.00,90,0.00
2015-01-19 05:00:00+00:00,6436.0,-11.0,0.00,87,0.00
2015-01-19 06:00:00+00:00,8040.0,-11.5,0.00,85,0.00
2015-01-19 07:00:00+00:00,8442.0,-10.8,0.00,83,0.00
2015-01-19 08:00:00+00:00,8018.0,-10.9,0.00,83,3600.00
2015-01-19 09:00:00+00:00,7672.0,-8.3,0.00,77,3600.00
2015-01-19 10:00:00+00:00,7965.0,-4.3,0.00,65,3600.00
2015-01-19 11:00:00+00:00,7450.0,-3.0,0.00,60,3600.00
2015-01-19 12:00:00+00:00,7694.0,-0.5,0.00,49,3600.00
2015-01-19 13:00:00+00:00,7653.0,-0.0,0.00,47,3600.00
2015-01-19 14:00:00+00:00,7832.0,-0.2,0.00,53,3600.00
2015-01-19 15:00:00+00:00,8113.0,-0.8,0.00,60,2518.64
2015-01-19 16:00:00+00:00,8312.0,-2.5,0.00,67,0.00
2015-01-19 17:00:00+00:00,8309.0,-4.8,0.00,75,0.00
2015-01-19 18:00:00+00:00,8016.0,-6.8,0.00,80,0.00
2015-01-19 19:00:00+00:00,6750.0,-8.2,0.00,83,0.00
2015-01-19 20:00:00+00:00,5834.0,-9.4,0.00,85,0.00
2015-01-19 21:00:00+00:00,5494.0,-10.5,0.00,86,0.00
2015-01-19 22:00:00+00:00,5021.0,-11.2,0.00,87,0.00
2015-01-19 23:00:00+00:00,6656.0,-11.6,0.00,88,0.00
2015-01-20 00:00:00+00:00,6418.0,-11.9,0.00,89,0.00
2015-01-20 01:00:00+00:00,6234.0,-11.9,0.00,89,0.00
2015-01-20 02:00:00+00:00,6095.0,-11.6,0.00,89,0.00
2015-01-20 03:00:00+00:00,6342.0,-11.2,0.00,90,0.00
2015-01-20 04:00:00+00:00,6938.0,-10.9,0.00,91,0.00
2015-01-20 05:00:00+00:00,7732.0,-10.5,0.00,91,0.00
2015-01-20 06:00:00+00:00,8226.0,-10.3,0.00,91,0.00
2015-01-20 07:00:00+00:00,8555.0,-9.1,0.00,90,0.00
2015-01-20 08:00:00+00:00,8524.0,-8.4,0.00,90,0.00
2015-01-20 09:00:00+00:00,8545.0,-6.5,0.00,85,525.47
2015-01-20 10:00:00+00:00,8338.0,-4.1,0.00,78,3600.00
2015-01-20 11:00:00+00:00,8262.0,-2.6,0.00,74,3600.00
2015-01-20 12:00:00+00:00,8141.0,-2.0,0.00,72,3600.00
2015-01-20 13:00:00+00:00,8148.0,-0.2,0.00,65,3600.00
2015-01-20 14:00:00+00:00,8202.0,0.2,0.00,65,3600.00
2015-01-20 15:00:00+00:00,8279.0,-0.7,0.00,75,3600.00
2015-01-20 16:00:00+00:00,8483.0,-1.8,0.00,81,1520.85
2015-01-20 17:00:00+00:00,8572.0,-3.1,0.00,86,0.00
2015-01-20 18:00:00+00:00,8163.0,-5.0,0.00,91,0.00
2015-01-20 19:00:00+00:00,7844.0,-6.9,0.00,96,0.00
2015-01-20 20:00:00+00:00,7505.0,-8.9,0.00,95,0.00
2015-01-20 21:00:00+00:00,7443.0,-10.6,0.00,94,0.00
2015-01-20 22:00:00+00:00,6948.0,-11.8,0.00,92,0.00
2015-01-20 23:00:00+00:00,4553.0,-12.5,0.00,89,0.00
2015-01-21 00:00:00+00:00,4357.0,-13.0,0.00,87,0.00
2015-01-21 01:00:00+00:00,4022.0,-13.5,0.00,86,0.00
2015-01-21 02:00:00+00:00,3767.0,-14.0,0.00,85,0.00
2015-01-21 03:00:00+00:00,3970.0,-14.7,0.00,87,0.00
2015-01-21 04:00:00+00:00,4602.0,-15.2,0.00,88,0.00
2015-01-21 05:00:00+00:00,6310.0,-15.4,0.00,88,0.00
2015-01-21 06:00:00+00:00,7976.0,-15.4,0.00,89,0.00
2015-01-21 07:00:00+00:00,8613.0,-15.2,0.00,89,0.00
2015-01-21 08:00:00+00:00,8447.0,-13.1,0.00,92,3600.00
2015-01-21 09:00:00+00:00,8058.0,-9.8,0.00,89,3600.00
2015-01-21 10:00:00+00:00,7948.0,-5.5,0.00,80,3600.00
2015-01-21 11:00:00+00:00,7726.0,-3.1,0.00,75,3600.00
2015-01-21 12:00:00+00:00,7620.0,-2.6,0.00,75,3600.00
2015-01-21 13:00:00+00:00,7706.0,-1.8,0.00,74,3600.00
2015-01-21 14:00:00+00:00,7846.0,-1.9,0.00,77,3600.00
2015-01-21 15:00:00+00:00,7934.0,-2.7,0.00,82,3600.00
2015-01-21 16:00:00+00:00,8088.0,-3.7,0.00,83,1469.97
2015-01-21 17:00:00+00:00,8475.0,-4.6,0.00,85,0.00
2015-01-21 18:00:00+00:00,8048.0,-5.8,0.00,87,0.00
2015-01-21 19:00:00+00:00,6841.0,-6.9,0.00,89,0.00
2015-01-21 20:00:00+00:00,5725.0,-6.8,0.00,89,0.00
2015-01-21 21:00:00+00:00,5867.0,-6.8,0.00,90,0.00
2015-01-21 22:00:00+00:00,5448.0,-6.9,0.00,89,0.00
2015-01-21 23:00:00+00:00,4884.0,-6.5,0.00,89,0.00
2015-01-22 00:00:00+00:00,4797.0,-6.8,0.00,89,0.00
2015-01-22 01:00:00+00:00,4713.0,-6.7,0.00,90,0.00
2015-01-22 02:00:00+00:00,4640.0,-6.5,0.00,90,0.00
2015-01-22 03:00:00+00:00,4589.0,-6.8,0.00,90,0.00
2015-01-22 04:00:00+00:00,5086.0,-6.9,0.00,90,0.00
2015-01-22 05:00:00+00:00,6371.0,-7.2,0.00,90,0.00
2015-01-22 06:00:00+00:00,8068.0,-7.3,0.00,90,0.00
2015-01-22 07:00:00+00:00,7862.0,-7.0,0.00,93,0.00
2015-01-22 08:00:00+00:00,7672.0,-6.4,0.00,94,3600.00
2015-01-22 09:00:00+00:00,7739.0,-4.0,0.00,92,3600.00
2015-01-22 10:00:00+00:00,7658.0,-2.6,0.00,88,3600.00
2015-01-22 11:00:00+00:00,7919.0,-0.6,0.00,83,3600.00
2015-01-22 12:00:00+00:00,7848.0,0.5,0.00,79,3600.00
2015-01-22 13:00:00+00:00,7685.0,0.7,0.00,78,3600.00
2015-01-22 14:00:00+00:00,7700.0,2.9,0.00,69,3600.00
2015-01-22 15:00:00+00:00,7780.0,2.1,0.00,76,3600.00
2015-01-22 16:00:00+00:00,8229.0,0.8,0.00,82,2798.42
2015-01-22 17:00:00+00:00,7784.0,-0.5,0.00,86,0.00
2015-01-22 18:00:00+00:00,7905.0,-1.7,0.00,90,0.00
2015-01-22 19:00:00+00:00,7589.0,-2.5,0.00,92,0.00
2015-01-22 20:00:00+00:00,6872.0,-2.9,0.00,90,0.00
2015-01-22 21:00:00+00:00,6574.0,-2.8,0.00,89,0.00
2015-01-22 22:00:00+00:00,6475.0,-2.5,0.00,90,0.00
2015-01-22 23:00:00+00:00,6104.0,-2.5,0.00,94,0.00
2015-01-23 00:00:00+00:00,5842.0,-3.2,0.00,97,0.00
2015-01-23 01:00:00+00:00,5782.0,-3.8,0.00,97,0.00
2015-01-23 02:00:00+00:00,5602.0,-3.8,0.00,97,0.00
2015-01-23 03:00:00+00:00,5780.0,-4.0,0.00,97,0.00
2015-01-23 04:00:00+00:00,6064.0,-4.1,0.00,95,0.00
2015-01-23 05:00:00+00:00,6575.0,-4.3,0.00,95,0.00
2015-01-23 06:00:00+00:00,7585.0,-4.4,0.00,94,0.00
2015-01-23 07:00:00+00:00,7801.0,-4.7,0.00,92,0.00
2015-01-23 08:00:00+00:00,7922.0,-4.5,0.00,90,0.00
2015-01-23 09:00:00+00:00,8152.0,-4.2,0.00,86,1754.94
2015-01-23 10:00:00+00:00,8151.0,-3.7,0.00,83,3041.76
2015-01-23 11:00:00+00:00,8152.0,-3.3,0.00,80,3600.00
2015-01-23 12:00:00+00:00,7545.0,-3.3,0.00,81,3415.39
2015-01-23 13:00:00+00:00,7360.0,-3.4,0.00,82,2935.97
2015-01-23 14:00:00+00:00,7075.0,-3.7,0.00,86,1410.27
2015-01-23 15:00:00+00:00,7804.0,-4.0,0.00,88,838.80
2015-01-23 16:00:00+00:00,8087.0,-4.5,0.00,91,0.00
2015-01-23 17:00:00+00:00,7969.0,-4.7,0.00,92,0.00
2015-01-23 18:00:00+00:00,7587.0,-4.7,0.00,92,0.00
2015-01-23 19:00:00+00:00,7057.0,-5.1,0.00,91,0.00
2015-01-23 20:00:00+00:00,6372.0,-5.2,0.00,92,0.00
2015-01-23 21:00:00+00:00,6777.0,-5.2,0.00,92,0.00
2015-01-23 22:00:00+00:00,6348.0,-5.2,0.00,92,0.00
2015-01-23 23:00:00+00:00,6248.0,-5.3,0.00,92,0.00
2015-01-24 00:00:00+00:00,5952.0,-5.4,0.00,92,0.00
2015-01-24 01:00:00+00:00,6033.0,-5.3,0.00,92,0.00
2015-01-24 02:00:00+00:00,5792.0,-5.5,0.00,94,0.00
2015-01-24 03:00:00+00:00,5924.0,-5.6,0.00,94,0.00
2015-01-24 04:00:00+00:00,6033.0,-5.7,0.00,94,0.00
2015-01-24 05:00:00+00:00,6256.0,-5.8,0.00,94,0.00
2015-01-24 06:00:00+00:00,6747.0,-5.9,0.00,95,0.00
2015-01-24 07:00:00+00:00,7038.0,-5.7,0.00,94,0.00
2015-01-24 08:00:00+00:00,6948.0,-5.7,0.00,93,0.00
2015-01-24 09:00:00+00:00,6600.0,-5.2,0.00,86,0.00
2015-01-24 10:00:00+00:00,6594.0,-4.7,0.00,82,779.95
2015-01-24 11:00:00+00:00,6638.0,-4.2,0.00,80,0.00
2015-01-24 12:00:00+00:00,6570.0,-4.1,0.00,79,0.00
2015-01-24 13:00:00+00:00,6427.0,-4.2,0.00,81,0.00
2015-01-24 14:00:00+00:00,6496.0,-4.4,0.00,84,0.00
2015-01-24 15:00:00+00:00,6558.0,-4.8,0.00,90,0.00
2015-01-24 16:00:00+00:00,6806.0,-5.3,0.00,95,0.00
2015-01-24 17:00:00+00:00,6976.0,-5.6,0.00,95,0.00
2015-01-24 18:00:00+00:00,6776.0,-5.8,0.00,95,0.00
2015-01-24 19:00:00+00:00,6632.0,-5.9,0.00,94,0.00
2015-01-24 20:00:00+00:00,6450.0,-6.2,0.00,94,0.00
2015-01-24 21:00:00+00:00,6429.0,-6.5,0.00,94,0.00
2015-01-24 22:00:00+00:00,6174.0,-6.8,0.00,93,0.00
2015-01-24 23:00:00+00:00,6133.0,-7.2,0.00,93,0.00
2015-01-25 00:00:00+00:00,5600.0,-7.6,0.00,91,0.00
2015-01-25 01:00:00+00:00,5791.0,-7.4,0.00,92,0.00
2015-01-25 02:00:00+00:00,5517.0,-7.4,0.00,93,0.00
2015-01-25 03:00:00+00:00,5326.0,-7.3,0.00,93,0.00
2015-01-25 04:00:00+00:00,5425.0,-7.3,0.00,93,0.00
2015-01-25 05:00:00+00:00,5842.0,-7.2,0.00,93,0.00
2015-01-25 06:00:00+00:00,6238.0,-7.2,0.00,94,0.00
2015-01-25 07:00:00+00:00,6447.0,-7.1,0.00,92,0.00
2015-01-25 08:00:00+00:00,6888.0,-6.8,0.00,90,0.00
2015-01-25 09:00:00+00:00,6801.0,-6.5,0.00,88,0.00
2015-01-25 10:00:00+00:00,6966.0,-6.0,0.00,84,1299.41
2015-01-25 11:00:00+00:00,6306.0,-5.5,0.00,81,1781.73
2015-01-25 12:00:00+00:00,6508.0,-5.3,0.00,80,1734.41
2015-01-25 13:00:00+00:00,6249.0,-5.4,0.00,80,2345.12
2015-01-25 14:00:00+00:00,6304.0,-5.6,0.00,83,3600.00
2015-01-25 15:00:00+00:00,6374.0,-6.4,0.00,89,3600.00
2015-01-25 16:00:00+00:00,6565.0,-7.3,0.10,91,2853.16
2015-01-25 17:00:00+00:00,6961.0,-7.5,0.00,93,0.00
2015-01-25 18:00:00+00:00,7096.0,-7.6,0.00,93,0.00
2015-01-25 19:00:00+00:00,6540.0,-8.1,0.00,94,0.00
2015-01-25 20:00:00+00:00,6213.0,-8.2,0.00,93,0.00
2015-01-25 21:00:00+00:00,6536.0,-8.1,0.00,93,0.00
2015-01-25 22:00:00+00:00,6371.0,-8.3,0.00,92,0.00
2015-01-25 23:00:00+00:00,6230.0,-8.8,0.00,92,0.00
2015-01-26 00:00:00+00:00,6126.0,-9.2,0.00,92,0.00
2015-01-26 01:00:00+00:00,6018.0,-9.3,0.00,92,0.00
2015-01-26 02:00:00+00:00,5958.0,-9.3,0.00,91,0.00
2015-01-26 03:00:00+00:00,6062.0,-9.3,0.00,91,0.00
2015-01-26 04:00:00+00:00,6508.0,-9.4,0.00,90,0.00
2015-01-26 05:00:00+00:00,7340.0,-9.4,0.00,90,0.00
2015-01-26 06:00:00+00:00,8357.0,-9.4,0.00,89,0.00
2015-01-26 07:00:00+00:00,8516.0,-9.1,0.00,89,0.00
2015-01-26 08:00:00+00:00,8491.0,-7.8,0.00,86,3600.00
2015-01-26 09:00:00+00:00,8319.0,-7.2,0.00,81,2368.09
2015-01-26 10:00:00+00:00,8229.0,-6.2,0.00,76,3600.00
2015-01-26 11:00:00+00:00,8125.0,-5.4,0.00,72,3600.00
2015-01-26 12:00:00+00:00,8177.0,-4.9,0.00,67,3600.00
2015-01-26 13:00:00+00:00,7968.0,-4.7,0.00,67,3600.00
2015-01-26 14:00:00+00:00,7906.0,-5.0,0.00,70,3563.57
2015-01-26 15:00:00+00:00,8162.0,-4.7,0.00,65,3600.00
2015-01-26 16:00:00+00:00,8649.0,-5.2,0.00,68,3160.09
2015-01-26 17:00:00+00:00,8833.0,-6.1,0.00,72,0.00
2015-01-26 18:00:00+00:00,8252.0,-8.3,0.00,77,0.00
2015-01-26 19:00:00+00:00,7435.0,-10.7,0.00,80,0.00
2015-01-26 20:00:00+00:00,6710.0,-12.7,0.00,82,0.00
2015-01-26 21:00:00+00:00,6830.0,-13.8,0.00,82,0.00
2015-01-26 22:00:00+00:00,6347.0,-13.6,0.00,81,0.00
2015-01-26 23:00:00+00:00,6332.0,-12.9,0.00,83,0.00
2015-01-27 00:00:00+00:00,6125.0,-11.6,0.00,83,0.00
2015-01-27 01:00:00+00:00,5966.0,-10.5,0.00,83,0.00
2015-01-27 02:00:00+00:00,5603.0,-9.9,0.00,85,0.00
2015-01-27 03:00:00+00:00,5682.0,-9.5,0.00,86,0.00
2015-01-27 04:00:00+00:00,6220.0,-9.1,0.00,89,0.00
2015-01-27 05:00:00+00:00,7026.0,-8.5,0.00,90,0.00
2015-01-27 06:00:00+00:00,7931.0,-8.0,0.00,92,0.00
2015-01-27 07:00:00+00:00,7835.0,-7.7,0.00,91,0.00
2015-01-27 08:00:00+00:00,7741.0,-8.2,0.00,84,2970.35
2015-01-27 09:00:00+00:00,7874.0,-6.5,0.00,81,3600.00
2015-01-27 10:00:00+00:00,8355.0,-6.3,0.00,84,1945.13
2015-01-27 11:00:00+00:00,8149.0,-5.2,0.10,85,2778.98
2015-01-27 12:00:00+00:00,7817.0,-4.7,0.00,83,3432.05
2015-01-27 13:00:00+00:00,7778.0,-4.8,0.00,82,3365.55
2015-01-27 14:00:00+00:00,7585.0,-5.0,0.00,81,3600.00
2015-01-27 15:00:00+00:00,7916.0,-6.0,0.00,78,3190.50
2015-01-27 16:00:00+00:00,8292.0,-7.0,0.00,85,1147.87
2015-01-27 17:00:00+00:00,8072.0,-7.4,0.00,86,0.00
2015-01-27 18:00:00+00:00,7988.0,-7.7,0.00,89,0.00
2015-01-27 19:00:00+00:00,7818.0,-7.9,0.00,90,0.00
2015-01-27 20:00:00+00:00,7129.0,-8.6,0.00,90,0.00
2015-01-27 21:00:00+00:00,7160.0,-8.8,0.00,91,0.00
2015-01-27 22:00:00+00:00,6820.0,-9.1,0.00,92,0.00
2015-01-27 23:00:00+00:00,7054.0,-9.1,0.00,94,0.00
2015-01-28 00:00:00+00:00,6443.0,-9.1,0.00,94,0.00
2015-01-28 01:00:00+00:00,6386.0,-9.2,0.00,93,0.00
2015-01-28 02:00:00+00:00,6234.0,-9.1,0.00,93,0.00
2015-01-28 03:00:00+00:00,6373.0,-9.1,0.00,92,0.00
2015-01-28 04:00:00+00:00,6919.0,-8.9,0.00,91,0.00
2015-01-28 05:00:00+00:00,7680.0,-8.7,0.00,89,0.00
2015-01-28 06:00:00+00:00,8246.0,-8.7,0.00,89,0.00
2015-01-28 07:00:00+00:00,8122.0,-9.3,0.00,87,0.00
2015-01-28 08:00:00+00:00,8006.0,-8.6,0.00,85,3600.00
2015-01-28 09:00:00+00:00,8403.0,-6.7,0.00,81,3600.00
2015-01-28 10:00:00+00:00,8553.0,-7.0,0.00,79,3600.00
2015-01-28 11:00:00+00:00,8440.0,-6.0,0.00,70,3600.00
2015-01-28 12:00:00+00:00,8490.0,-5.7,0.00,69,3600.00
2015-01-28 13:00:00+00:00,8402.0,-4.4,0.00,59,3600.00
2015-01-28 14:00:00+00:00,8100.0,-3.2,0.00,50,3600.00
2015-01-28 15:00:00+00:00,8191.0,-3.6,0.00,55,3600.00
2015-01-28 16:00:00+00:00,8514.0,-4.6,0.00,59,3346.43
2015-01-28 17:00:00+00:00,8506.0,-8.8,0.00,72,0.00
2015-01-28 18:00:00+00:00,8040.0,-10.7,0.00,76,0.00
2015-01-28 19:00:00+00:00,7741.0,-11.8,0.00,77,0.00
2015-01-28 20:00:00+00:00,6917.0,-12.7,0.00,77,0.00
2015-01-28 21:00:00+00:00,6796.0,-13.2,0.00,77,0.00
2015-01-28 22:00:00+00:00,6123.0,-11.9,0.00,78,0.00
2015-01-28 23:00:00+00:00,7209.0,-11.1,0.00,78,0.00
2015-01-29 00:00:00+00:00,6659.0,-11.1,0.00,80,0.00
2015-01-29 01:00:00+00:00,6547.0,-9.9,0.00,79,0.00
2015-01-29 02:00:00+00:00,6492.0,-9.3,0.00,80,0.00
2015-01-29 03:00:00+00:00,6669.0,-8.8,0.00,82,0.00
2015-01-29 04:00:00+00:00,6900.0,-8.6,0.00,83,0.00
2015-01-29 05:00:00+00:00,7379.0,-8.3,0.00,84,0.00
2015-01-29 06:00:00+00:00,7995.0,-8.5,0.00,87,0.00
2015-01-29 07:00:00+00:00,8326.0,-8.6,0.00,90,0.00
2015-01-29 08:00:00+00:00,8537.0,-7.6,0.00,87,0.00
2015-01-29 09:00:00+00:00,8705.0,-5.6,0.00,80,0.00
2015-01-29 10:00:00+00:00,8471.0,-4.3,0.00,77,0.00
2015-01-29 11:00:00+00:00,8304.0,-3.9,0.00,79,442.79
2015-01-29 12:00:00+00:00,8212.0,-3.5,0.00,78,1664.73
2015-01-29 13:00:00+00:00,7707.0,-3.7,0.00,77,0.00
2015-01-29 14:00:00+00:00,7497.0,-3.3,0.00,74,771.09
2015-01-29 15:00:00+00:00,8055.0,-3.6,0.00,76,0.00
2015-01-29 16:00:00+00:00,8011.0,-4.7,0.00,80,0.00
2015-01-29 17:00:00+00:00,8019.0,-6.0,0.00,81,0.00
2015-01-29 18:00:00+00:00,7330.0,-7.1,0.00,82,0.00
2015-01-29 19:00:00+00:00,7215.0,-7.8,0.00,81,0.00
2015-01-29 20:00:00+00:00,6711.0,-8.3,0.00,82,0.00
2015-01-29 21:00:00+00:00,6826.0,-8.5,0.00,83,0.00
2015-01-29 22:00:00+00:00,6972.0,-8.6,0.00,84,0.00
2015-01-29 23:00:00+00:00,6215.0,-8.8,0.00,84,0.00
2015-01-30 00:00:00+00:00,5982.0,-8.8,0.00,85,0.00
2015-01-30 01:00:00+00:00,5860.0,-8.7,0.00,87,0.00
2015-01-30 02:00:00+00:00,6156.0,-8.5,0.00,88,0.00
2015-01-30 03:00:00+00:00,6276.0,-8.6,0.00,88,0.00
2015-01-30 04:00:00+00:00,6395.0,-8.3,0.00,89,0.00
2015-01-30 05:00:00+00:00,7123.0,-8.0,0.00,89,0.00
2015-01-30 06:00:00+00:00,7730.0,-7.7,0.00,89,0.00
2015-01-30 07:00:00+00:00,7757.0,-7.4,0.00,90,0.00
2015-01-30 08:00:00+00:00,7334.0,-7.3,0.00,91,0.00
2015-01-30 09:00:00+00:00,7156.0,-7.4,0.00,89,0.00
2015-01-30 10:00:00+00:00,7220.0,-6.7,0.00,86,0.00
2015-01-30 11:00:00+00:00,7130.0,-6.3,0.00,78,0.00
2015-01-30 12:00:00+00:00,7140.0,-6.4,0.00,78,0.00
2015-01-30 13:00:00+00:00,7009.0,-6.6,0.00,78,0.00
2015-01-30 14:00:00+00:00,7200.0,-6.9,0.00,75,0.00
2015-01-30 15:00:00+00:00,7370.0,-7.4,0.00,77,0.00
2015-01-30 16:00:00+00:00,7216.0,-8.1,0.00,83,0.00
2015-01-30 17:00:00+00:00,6898.0,-8.5,0.00,83,0.00
2015-01-30 18:00:00+00:00,6375.0,-8.3,0.00,82,0.00
2015-01-30 19:00:00+00:00,6400.0,-8.6,0.00,83,0.00
2015-01-30 20:00:00+00:00,5538.0,-9.3,0.00,83,0.00
2015-01-30 21:00:00+00:00,5701.0,-10.7,0.00,84,0.00
2015-01-30 22:00:00+00:00,5258.0,-12.5,0.00,84,0.00
2015-01-30 23:00:00+00:00,5800.0,-13.6,0.00,83,0.00
2015-01-31 00:00:00+00:00,5770.0,-14.5,0.00,82,0.00
2015-01-31 01:00:00+00:00,5663.0,-14.2,0.00,81,0.00
2015-01-31 02:00:00+00:00,5513.0,-14.0,0.00,80,0.00
2015-01-31 03:00:00+00:00,5768.0,-14.0,0.00,81,0.00
2015-01-31 04:00:00+00:00,5898.0,-13.6,0.00,82,0.00
2015-01-31 05:00:00+00:00,5949.0,-13.6,0.00,83,0.00
2015-01-31 06:00:00+00:00,6680.0,-14.0,0.00,83,0.00
2015-01-31 07:00:00+00:00,6701.0,-14.0,0.00,84,0.00
2015-01-31 08:00:00+00:00,6663.0,-12.5,0.00,81,2456.26
2015-01-31 09:00:00+00:00,6034.0,-7.0,0.00,62,3600.00
2015-01-31 10:00:00+00:00,6038.0,-4.4,0.00,51,3600.00
2015-01-31 11:00:00+00:00,6452.0,-3.1,0.00,45,3600.00
2015-01-31 12:00:00+00:00,6567.0,-2.4,0.00,41,3600.00
2015-01-31 13:00:00+00:00,6233.0,-2.8,0.00,44,3600.00
2015-01-31 14:00:00+00:00,6443.0,-2.2,0.00,42,3600.00
2015-01-31 15:00:00+00:00,6465.0,-2.6,0.00,48,3600.00
2015-01-31 16:00:00+00:00,7010.0,-3.7,0.00,54,3600.00
2015-01-31 17:00:00+00:00,6654.0,-5.2,0.00,60,0.00
2015-01-31 18:00:00+00:00,6508.0,-8.0,0.00,68,0.00
2015-01-31 19:00:00+00:00,6361.0,-11.0,0.00,78,0.00
2015-01-31 20:00:00+00:00,6405.0,-12.5,0.00,80,0.00
2015-01-31 21:00:00+00:00,6125.0,-13.5,0.00,81,0.00
2015-01-31 22:00:00+00:00,5697.0,-14.1,0.00,81,0.00
2015-01-31 23:00:00+00:00,6396.0,-14.2,0.00,80,0.00
2015-02-01 00:00:00+00:00,6241.0,-14.4,0.00,80,0.00
2015-02-01 01:00:00+00:00,6126.0,-14.7,0.00,80,0.00
2015-02-01 02:00:00+00:00,5983.0,-14.8,0.00,80,0.00
2015-02-01 03:00:00+00:00,5966.0,-14.7,0.00,80,0.00
2015-02-01 04:00:00+00:00,6004.0,-14.6,0.00,80,0.00
